,GENE NAME,GENE ID
3163,CLEC4G,ENSG00000182566
3164,CLEC4M,ENSG00000104938
3165,CLEC5A,ENSG00000258227
3166,CLEC6A,ENSG00000205846
3167,CLEC7A,ENSG00000172243
3168,CLEC9A,ENSG00000197992
3169,CLEC10A,ENSG00000132514
3170,CLEC11A,ENSG00000105472
3171,CLEC12A,ENSG00000172322
3172,CLEC12B,ENSG00000256660
3173,CLEC14A,ENSG00000176435
3174,CLEC16A,ENSG00000038532
3175,CLEC17A,ENSG00000187912
3176,CLEC18A,ENSG00000157322
3177,CLEC18B,ENSG00000140839
3178,CLEC18C,ENSG00000157335
3179,CLEC19A,ENSG00000261210
3180,CLEC20A,ENSG00000188585
3181,CLGN,ENSG00000153132
3182,CLHC1,ENSG00000162994
3183,CLIC1,ENSG00000213719
3184,CLIC2,ENSG00000155962
3185,CLIC3,ENSG00000169583
3186,CLIC4,ENSG00000169504
3187,CLIC5,ENSG00000112782
3188,CLIC6,ENSG00000159212
3189,CLINT1,ENSG00000113282
3190,CLIP1,ENSG00000130779
3191,CLIP2,ENSG00000106665
3192,CLIP3,ENSG00000105270
3193,CLIP4,ENSG00000115295
3194,CLK1,ENSG00000013441
3195,CLK2,ENSG00000176444
3196,CLK3,ENSG00000179335
3197,CLK4,ENSG00000113240
3198,CLMN,ENSG00000165959
3199,CLMP,ENSG00000166250
3200,CLN3,ENSG00000188603
3201,CLN5,ENSG00000102805
3202,CLN6,ENSG00000128973
3203,CLN8,ENSG00000182372
3204,CLNK,ENSG00000109684
3205,CLNS1A,ENSG00000074201
3206,CLOCK,ENSG00000134852
3207,CLP1,ENSG00000172409
3208,CLPB,ENSG00000162129
3209,CLPP,ENSG00000125656
3210,CLPS,ENSG00000137392
3211,CLPSL1,ENSG00000204140
3212,CLPSL2,ENSG00000196748
3213,CLPTM1,ENSG00000104853
3214,CLPTM1L,ENSG00000049656
3215,CLPX,ENSG00000166855
3216,CLRN1,ENSG00000163646
3217,CLRN2,ENSG00000249581
3218,CLRN3,ENSG00000180745
3219,CLSPN,ENSG00000092853
3220,CLSTN1,ENSG00000171603
3221,CLSTN2,ENSG00000158258
3222,CLSTN3,ENSG00000139182
3223,CLTA,ENSG00000122705
3224,CLTB,ENSG00000175416
3225,CLTC,ENSG00000141367
3226,CLTCL1,ENSG00000070371
3227,CLTRN,ENSG00000147003
3228,CLU,ENSG00000120885
3229,CLUAP1,ENSG00000103351
3230,CLUH,ENSG00000132361
3231,CLUL1,ENSG00000079101
3232,CLVS1,ENSG00000177182
3233,CLVS2,ENSG00000146352
3234,CLXN,ENSG00000034239
3235,CLYBL,ENSG00000125246
3236,CMA1,ENSG00000092009
3237,CMAS,ENSG00000111726
3238,CMBL,ENSG00000164237
3239,CMC1,ENSG00000187118
3240,CMC2,ENSG00000103121
3241,CMC4,ENSG00000182712
3242,CMIP,ENSG00000153815
3243,CMKLR1,ENSG00000174600
3244,CMKLR2,ENSG00000183671
3245,CMPK1,ENSG00000162368
3246,CMPK2,ENSG00000134326
3247,CMSS1,ENSG00000184220
3248,CMTM1,ENSG00000089505
3249,CMTM2,ENSG00000140932
3250,CMTM3,ENSG00000140931
3251,CMTM4,ENSG00000183723
3252,CMTM5,ENSG00000166091
3253,CMTM6,ENSG00000091317
3254,CMTM7,ENSG00000153551
3255,CMTM8,ENSG00000170293
3256,CMTR1,ENSG00000137200
3257,CMTR2,ENSG00000180917
3258,CMYA5,ENSG00000164309
3259,CNBD1,ENSG00000176571
3260,CNBD2,ENSG00000149646
3261,CNBP,ENSG00000169714
3262,CNDP1,ENSG00000150656
3263,CNDP2,ENSG00000133313
3264,CNEP1R1,ENSG00000205423
3265,CNFN,ENSG00000105427
3266,CNGA1,ENSG00000198515
3267,CNGA2,ENSG00000183862
3268,CNGA3,ENSG00000144191
3269,CNGA4,ENSG00000132259
3270,CNGB1,ENSG00000070729
3271,CNGB3,ENSG00000170289
3272,CNIH1,ENSG00000100528
3273,CNIH2,ENSG00000174871
3274,CNIH3,ENSG00000143786
3275,CNIH4,ENSG00000143771
3276,CNKSR1,ENSG00000142675
3277,CNKSR2,ENSG00000149970
3278,CNKSR3,ENSG00000153721
3279,CNMD,ENSG00000136110
3280,CNN1,ENSG00000130176
3281,CNN2,ENSG00000064666
3282,CNN3,ENSG00000117519
3283,CNNM1,ENSG00000119946
3284,CNNM2,ENSG00000148842
3285,CNNM3,ENSG00000168763
3286,CNNM4,ENSG00000158158
3287,CNOT1,ENSG00000125107
3288,CNOT2,ENSG00000111596
3289,CNOT3,ENSG00000088038
3290,CNOT4,ENSG00000080802
3291,CNOT6,ENSG00000113300
3292,CNOT6L,ENSG00000138767
3293,CNOT7,ENSG00000198791
3294,CNOT8,ENSG00000155508
3295,CNOT9,ENSG00000144580
3296,CNOT10,ENSG00000182973
3297,CNOT11,ENSG00000158435
3298,CNP,ENSG00000173786
3299,CNPPD1,ENSG00000115649
3300,CNPY1,ENSG00000146910
3301,CNPY2,ENSG00000257727
3302,CNPY3,ENSG00000137161
3303,CNPY4,ENSG00000166997
3304,CNR1,ENSG00000118432
3305,CNR2,ENSG00000188822
3306,CNRIP1,ENSG00000119865
3307,CNST,ENSG00000162852
3308,CNTD1,ENSG00000176563
3309,CNTF,ENSG00000242689
3310,CNTFR,ENSG00000122756
3311,CNTLN,ENSG00000044459
3312,CNTN1,ENSG00000018236
3313,CNTN2,ENSG00000184144
3314,CNTN3,ENSG00000113805
3315,CNTN4,ENSG00000144619
3316,CNTN5,ENSG00000149972
3317,CNTN6,ENSG00000134115
3318,CNTNAP1,ENSG00000108797
3319,CNTNAP2,ENSG00000174469
3320,CNTNAP3,ENSG00000106714
3321,CNTNAP3B,ENSG00000154529
3322,CNTNAP3C,ENSG00000283378
3323,CNTNAP4,ENSG00000152910
3324,CNTNAP5,ENSG00000155052
3325,CNTRL,ENSG00000119397
3326,CNTROB,ENSG00000170037
3327,COA1,ENSG00000106603
3328,COA3,ENSG00000183978
3329,COA4,ENSG00000181924
3330,COA5,ENSG00000183513
3331,COA6,ENSG00000168275
3332,COA7,ENSG00000162377
3333,COA8,ENSG00000256053
3334,COASY,ENSG00000068120
3335,COBL,ENSG00000106078
3336,COBLL1,ENSG00000082438
3337,COCH,ENSG00000100473
3338,COG1,ENSG00000166685
3339,COG2,ENSG00000135775
3340,COG3,ENSG00000136152
3341,COG4,ENSG00000103051
3342,COG5,ENSG00000164597
3343,COG6,ENSG00000133103
3344,COG7,ENSG00000168434
3345,COG8,ENSG00000213380
3346,COIL,ENSG00000121058
3347,COL1A1,ENSG00000108821
3348,COL1A2,ENSG00000164692
3349,COL2A1,ENSG00000139219
3350,COL3A1,ENSG00000168542
3351,COL4A1,ENSG00000187498
3352,COL4A2,ENSG00000134871
3353,COL4A3,ENSG00000169031
3354,COL4A4,ENSG00000081052
3355,COL4A5,ENSG00000188153
3356,COL4A6,ENSG00000197565
3357,COL5A1,ENSG00000130635
3358,COL5A2,ENSG00000204262
3359,COL5A3,ENSG00000080573
3360,COL6A1,ENSG00000142156
3361,COL6A2,ENSG00000142173
3362,COL6A3,ENSG00000163359
3363,COL6A5,ENSG00000172752
3364,COL6A6,ENSG00000206384
3365,COL7A1,ENSG00000114270
3366,COL8A1,ENSG00000144810
3367,COL8A2,ENSG00000171812
3368,COL9A1,ENSG00000112280
3369,COL9A2,ENSG00000049089
3370,COL9A3,ENSG00000092758
3371,COL10A1,ENSG00000123500
3372,COL11A1,ENSG00000060718
3373,COL11A2,ENSG00000204248
3374,COL12A1,ENSG00000111799
3375,COL13A1,ENSG00000197467
3376,COL14A1,ENSG00000187955
3377,COL15A1,ENSG00000204291
3378,COL16A1,ENSG00000084636
3379,COL17A1,ENSG00000065618
3380,COL18A1,ENSG00000182871
3381,COL19A1,ENSG00000082293
3382,COL20A1,ENSG00000101203
3383,COL21A1,ENSG00000124749
3384,COL22A1,ENSG00000169436
3385,COL23A1,ENSG00000050767
3386,COL24A1,ENSG00000171502
3387,COL25A1,ENSG00000188517
3388,COL26A1,ENSG00000160963
3389,COL27A1,ENSG00000196739
3390,COL28A1,ENSG00000215018
3391,COLEC10,ENSG00000184374
3392,COLEC11,ENSG00000118004
3393,COLEC12,ENSG00000158270
3394,COLGALT1,ENSG00000130309
3395,COLGALT2,ENSG00000198756
3396,COLQ,ENSG00000206561
3397,COMMD1,ENSG00000173163
3398,COMMD2,ENSG00000114744
3399,COMMD3,ENSG00000148444
3400,COMMD4,ENSG00000140365
3401,COMMD5,ENSG00000170619
3402,COMMD6,ENSG00000188243
3403,COMMD7,ENSG00000149600
3404,COMMD8,ENSG00000169019
3405,COMMD9,ENSG00000110442
3406,COMMD10,ENSG00000145781
3407,COMP,ENSG00000105664
3408,COMT,ENSG00000093010
3409,COMTD1,ENSG00000165644
3410,COP1,ENSG00000143207
3411,COPA,ENSG00000122218
3412,COPB1,ENSG00000129083
3413,COPB2,ENSG00000184432
3414,COPE,ENSG00000105669
3415,COPG1,ENSG00000181789
3416,COPG2,ENSG00000158623
3417,COPRS,ENSG00000172301
3418,COPS2,ENSG00000166200
3419,COPS3,ENSG00000141030
3420,COPS4,ENSG00000138663
3421,COPS5,ENSG00000121022
3422,COPS6,ENSG00000168090
3423,COPS7A,ENSG00000111652
3424,COPS7B,ENSG00000144524
3425,COPS8,ENSG00000198612
3426,COPS9,ENSG00000172428
3427,COPZ1,ENSG00000111481
3428,COPZ2,ENSG00000005243
3429,COQ2,ENSG00000173085
3430,COQ3,ENSG00000132423
3431,COQ4,ENSG00000167113
3432,COQ5,ENSG00000110871
3433,COQ6,ENSG00000119723
3434,COQ7,ENSG00000167186
3435,COQ8A,ENSG00000163050
3436,COQ8B,ENSG00000123815
3437,COQ9,ENSG00000088682
3438,COQ10A,ENSG00000135469
3439,COQ10B,ENSG00000115520
3440,CORIN,ENSG00000145244
3441,CORO1A,ENSG00000102879
3442,CORO1B,ENSG00000172725
3443,CORO1C,ENSG00000110880
3444,CORO2A,ENSG00000106789
3445,CORO2B,ENSG00000103647
3446,CORO6,ENSG00000167549
3447,CORO7,ENSG00000262246
3448,CORT,ENSG00000241563
3449,COTL1,ENSG00000103187
3450,COX4I1,ENSG00000131143
3451,COX4I2,ENSG00000131055
3452,COX5A,ENSG00000178741
3453,COX5B,ENSG00000135940
3454,COX6A1,ENSG00000111775
3455,COX6A2,ENSG00000156885
3456,COX6B1,ENSG00000126267
3457,COX6B2,ENSG00000160471
3458,COX6C,ENSG00000164919
3459,COX7A1,ENSG00000161281
3460,COX7A2,ENSG00000112695
3461,COX7A2L,ENSG00000115944
3462,COX7B,ENSG00000131174
3463,COX7B2,ENSG00000170516
3464,COX7C,ENSG00000127184
3465,COX8A,ENSG00000176340
3466,COX8C,ENSG00000187581
3467,COX10,ENSG00000006695
3468,COX11,ENSG00000166260
3469,COX14,ENSG00000178449
3470,COX15,ENSG00000014919
3471,COX16,ENSG00000133983
3472,COX17,ENSG00000138495
3473,COX18,ENSG00000163626
3474,COX19,ENSG00000240230
3475,COX20,ENSG00000203667
3476,CP,ENSG00000047457
3477,CPA1,ENSG00000091704
3478,CPA2,ENSG00000158516
3479,CPA3,ENSG00000163751
3480,CPA4,ENSG00000128510
3481,CPA5,ENSG00000158525
3482,CPA6,ENSG00000165078
3483,CPAMD8,ENSG00000160111
3484,CPB1,ENSG00000153002
3485,CPB2,ENSG00000080618
3486,CPD,ENSG00000108582
3487,CPE,ENSG00000109472
3488,CPEB1,ENSG00000214575
3489,CPEB2,ENSG00000137449
3490,CPEB3,ENSG00000107864
3491,CPEB4,ENSG00000113742
3492,CPED1,ENSG00000106034
3493,CPHXL,ENSG00000283755
3494,CPHXL2,ENSG00000284484
3495,CPLANE1,ENSG00000197603
3496,CPLANE2,ENSG00000132881
3497,CPLX1,ENSG00000168993
3498,CPLX2,ENSG00000145920
3499,CPLX3,ENSG00000213578
3500,CPLX4,ENSG00000166569
3501,CPM,ENSG00000135678
3502,CPN1,ENSG00000120054
3503,CPN2,ENSG00000178772
3504,CPNE1,ENSG00000214078
3505,CPNE2,ENSG00000140848
3506,CPNE3,ENSG00000085719
3507,CPNE4,ENSG00000196353
3508,CPNE5,ENSG00000124772
3509,CPNE6,ENSG00000100884
3510,CPNE7,ENSG00000178773
3511,CPNE8,ENSG00000139117
3512,CPNE9,ENSG00000144550
3513,CPO,ENSG00000144410
3514,CPOX,ENSG00000080819
3515,CPPED1,ENSG00000103381
3516,CPQ,ENSG00000104324
3517,CPS1,ENSG00000021826
3518,CPSF1,ENSG00000071894
3519,CPSF2,ENSG00000165934
3520,CPSF3,ENSG00000119203
3521,CPSF4,ENSG00000160917
3522,CPSF4L,ENSG00000187959
3523,CPSF6,ENSG00000111605
3524,CPSF7,ENSG00000149532
3525,CPT1A,ENSG00000110090
3526,CPT1B,ENSG00000205560
3527,CPT1C,ENSG00000169169
3528,CPT2,ENSG00000157184
3529,CPTP,ENSG00000224051
3530,CPVL,ENSG00000106066
3531,CPXCR1,ENSG00000147183
3532,CPXM1,ENSG00000088882
3533,CPXM2,ENSG00000121898
3534,CPZ,ENSG00000109625
3535,CR1,ENSG00000203710
3536,CR1L,ENSG00000197721
3537,CR2,ENSG00000117322
3538,CRABP1,ENSG00000166426
3539,CRABP2,ENSG00000143320
3540,CRACD,ENSG00000109265
3541,CRACDL,ENSG00000196872
3542,CRACR2A,ENSG00000130038
3543,CRACR2B,ENSG00000177685
3544,CRADD,ENSG00000169372
3545,CRAMP1,ENSG00000007545
3546,CRAT,ENSG00000095321
3547,CRB1,ENSG00000134376
3548,CRB2,ENSG00000148204
3549,CRB3,ENSG00000130545
3550,CRBN,ENSG00000113851
3551,CRCP,ENSG00000241258
3552,CRCT1,ENSG00000169509
3553,CREB1,ENSG00000118260
3554,CREB3,ENSG00000107175
3555,CREB3L1,ENSG00000157613
3556,CREB3L2,ENSG00000182158
3557,CREB3L3,ENSG00000060566
3558,CREB3L4,ENSG00000143578
3559,CREB5,ENSG00000146592
3560,CREBBP,ENSG00000005339
3561,CREBL2,ENSG00000111269
3562,CREBRF,ENSG00000164463
3563,CREBZF,ENSG00000137504
3564,CREG1,ENSG00000143162
3565,CREG2,ENSG00000175874
3566,CRELD1,ENSG00000163703
3567,CRELD2,ENSG00000184164
3568,CREM,ENSG00000095794
3569,CRH,ENSG00000147571
3570,CRHBP,ENSG00000145708
3571,CRHR1,ENSG00000120088
3572,CRHR2,ENSG00000106113
3573,CRIM1,ENSG00000150938
3574,CRIP1,ENSG00000213145
3575,CRIP2,ENSG00000182809
3576,CRIP3,ENSG00000146215
3577,CRIPT,ENSG00000119878
3578,CRISP1,ENSG00000124812
3579,CRISP2,ENSG00000124490
3580,CRISP3,ENSG00000096006
3581,CRISPLD1,ENSG00000121005
3582,CRISPLD2,ENSG00000103196
3583,CRK,ENSG00000167193
3584,CRKL,ENSG00000099942
3585,CRLF1,ENSG00000006016
3586,CRLF2,ENSG00000205755
3587,CRLF3,ENSG00000176390
3588,CRLS1,ENSG00000088766
3589,CRMP1,ENSG00000072832
3590,CRNKL1,ENSG00000101343
3591,CRNN,ENSG00000143536
3592,CROCC,ENSG00000058453
3593,CROCC2,ENSG00000226321
3594,CROT,ENSG00000005469
3595,CRP,ENSG00000132693
3596,CRPPA,ENSG00000214960
3597,CRTAC1,ENSG00000095713
3598,CRTAM,ENSG00000109943
3599,CRTAP,ENSG00000170275
3600,CRTC1,ENSG00000105662
3601,CRTC2,ENSG00000160741
3602,CRTC3,ENSG00000140577
3603,CRX,ENSG00000105392
3604,CRY1,ENSG00000008405
3605,CRY2,ENSG00000121671
3606,CRYAA,ENSG00000160202
3607,CRYAB,ENSG00000109846
3608,CRYBA1,ENSG00000108255
3609,CRYBA2,ENSG00000163499
3610,CRYBA4,ENSG00000196431
3611,CRYBB1,ENSG00000100122
3612,CRYBB2,ENSG00000244752
3613,CRYBB3,ENSG00000100053
3614,CRYBG1,ENSG00000112297
3615,CRYBG2,ENSG00000176092
3616,CRYBG3,ENSG00000080200
3617,CRYGA,ENSG00000168582
3618,CRYGB,ENSG00000182187
3619,CRYGC,ENSG00000163254
3620,CRYGD,ENSG00000118231
3621,CRYGN,ENSG00000127377
3622,CRYGS,ENSG00000213139
3623,CRYL1,ENSG00000165475
3624,CRYM,ENSG00000103316
3625,CRYZ,ENSG00000116791
3626,CRYZL1,ENSG00000205758
3627,CS,ENSG00000062485
3628,CSAD,ENSG00000139631
3629,CSAG1,ENSG00000198930
3630,CSAG2,ENSG00000268902
3631,CSAG3,ENSG00000268916
3632,CSDC2,ENSG00000172346
3633,CSDE1,ENSG00000009307
3634,CSE1L,ENSG00000124207
3635,CSF1,ENSG00000184371
3636,CSF1R,ENSG00000182578
3637,CSF2,ENSG00000164400
3638,CSF2RA,ENSG00000198223
3639,CSF2RB,ENSG00000100368
3640,CSF3,ENSG00000108342
3641,CSF3R,ENSG00000119535
3642,CSGALNACT1,ENSG00000147408
3643,CSGALNACT2,ENSG00000169826
3644,CSH1,ENSG00000136488
3645,CSH2,ENSG00000213218
3646,CSHL1,ENSG00000204414
3647,CSK,ENSG00000103653
3648,CSKMT,ENSG00000214756
3649,CSMD1,ENSG00000183117
3650,CSMD2,ENSG00000121904
3651,CSMD3,ENSG00000164796
3652,CSN1S1,ENSG00000126545
3653,CSN2,ENSG00000135222
3654,CSN3,ENSG00000171209
3655,CSNK1A1,ENSG00000113712
3656,CSNK1A1L,ENSG00000180138
3657,CSNK1D,ENSG00000141551
3658,CSNK1E,ENSG00000213923
3659,CSNK1G1,ENSG00000169118
3660,CSNK1G2,ENSG00000133275
3661,CSNK1G3,ENSG00000151292
3662,CSNK2A1,ENSG00000101266
3663,CSNK2A2,ENSG00000070770
3664,CSNK2A3,ENSG00000254598
3665,CSNK2B,ENSG00000204435
3666,CSNKA2IP,ENSG00000283434
3667,CSPG4,ENSG00000173546
3668,CSPG5,ENSG00000114646
3669,CSPP1,ENSG00000104218
3670,CSRNP1,ENSG00000144655
3671,CSRNP2,ENSG00000110925
3672,CSRNP3,ENSG00000178662
3673,CSRP1,ENSG00000159176
3674,CSRP2,ENSG00000175183
3675,CSRP3,ENSG00000129170
3676,CST1,ENSG00000170373
3677,CST2,ENSG00000170369
3678,CST3,ENSG00000101439
3679,CST4,ENSG00000101441
3680,CST5,ENSG00000170367
3681,CST6,ENSG00000175315
3682,CST7,ENSG00000077984
3683,CST8,ENSG00000125815
3684,CST9,ENSG00000173335
3685,CST9L,ENSG00000101435
3686,CST11,ENSG00000125831
3687,CSTA,ENSG00000121552
3688,CSTB,ENSG00000160213
3689,CSTF1,ENSG00000101138
3690,CSTF2,ENSG00000101811
3691,CSTF2T,ENSG00000177613
3692,CSTF3,ENSG00000176102
3693,CSTL1,ENSG00000125823
3694,CSTPP1,ENSG00000149179
3695,CT45A1,ENSG00000268940
3696,CT45A2,ENSG00000271449
3697,CT45A3,ENSG00000269096
3698,CT45A5,ENSG00000228836
3699,CT45A6,ENSG00000278289
3700,CT45A7,ENSG00000273696
3701,CT45A8,ENSG00000278085
3702,CT45A9,ENSG00000270946
3703,CT45A10,ENSG00000269586
3704,CT47A1,ENSG00000236371
3705,CT47A2,ENSG00000242362
3706,CT47A3,ENSG00000236126
3707,CT47A4,ENSG00000230594
3708,CT47A5,ENSG00000237957
3709,CT47A6,ENSG00000226023
3710,CT47A7,ENSG00000228517
3711,CT47A8,ENSG00000230347
3712,CT47A9,ENSG00000226600
3713,CT47A10,ENSG00000224089
3714,CT47A11,ENSG00000226929
3715,CT47A12,ENSG00000226685
3716,CT47B1,ENSG00000236446
3717,CT47C1,ENSG00000277535
3718,CT55,ENSG00000169551
3719,CT83,ENSG00000204019
3720,CTAG1A,ENSG00000268651
3721,CTAG1B,ENSG00000184033
3722,CTAG2,ENSG00000126890
3723,CTAGE1,ENSG00000212710
3724,CTAGE4,ENSG00000225932
3725,CTAGE6,ENSG00000271321
3726,CTAGE8,ENSG00000244693
3727,CTAGE9,ENSG00000236761
3728,CTAGE15,ENSG00000271079
3729,CTBP1,ENSG00000159692
3730,CTBP2,ENSG00000175029
3731,CTBS,ENSG00000117151
3732,CTC1,ENSG00000178971
3733,CTCF,ENSG00000102974
3734,CTCFL,ENSG00000124092
3735,CTDNEP1,ENSG00000175826
3736,CTDP1,ENSG00000060069
3737,CTDSP1,ENSG00000144579
3738,CTDSP2,ENSG00000175215
3739,CTDSPL,ENSG00000144677
3740,CTDSPL2,ENSG00000137770
3741,CTF1,ENSG00000150281
3742,CTH,ENSG00000116761
3743,CTHRC1,ENSG00000164932
3744,CTIF,ENSG00000134030
3745,CTLA4,ENSG00000163599
3746,CTNNA1,ENSG00000044115
3747,CTNNA2,ENSG00000066032
3748,CTNNA3,ENSG00000183230
3749,CTNNAL1,ENSG00000119326
3750,CTNNB1,ENSG00000168036
3751,CTNNBIP1,ENSG00000178585
3752,CTNNBL1,ENSG00000132792
3753,CTNND1,ENSG00000198561
3754,CTNND2,ENSG00000169862
3755,CTNS,ENSG00000040531
3756,CTPS1,ENSG00000171793
3757,CTPS2,ENSG00000047230
3758,CTR9,ENSG00000198730
3759,CTRB1,ENSG00000168925
3760,CTRB2,ENSG00000168928
3761,CTRC,ENSG00000162438
3762,CTRL,ENSG00000141086
3763,CTSA,ENSG00000064601
3764,CTSB,ENSG00000164733
3765,CTSC,ENSG00000109861
3766,CTSD,ENSG00000117984
3767,CTSE,ENSG00000196188
3768,CTSF,ENSG00000174080
3769,CTSG,ENSG00000100448
3770,CTSH,ENSG00000103811
3771,CTSK,ENSG00000143387
3772,CTSL,ENSG00000135047
3773,CTSO,ENSG00000256043
3774,CTSS,ENSG00000163131
3775,CTSV,ENSG00000136943
3776,CTSW,ENSG00000172543
3777,CTSZ,ENSG00000101160
3778,CTTN,ENSG00000085733
3779,CTTNBP2,ENSG00000077063
3780,CTTNBP2NL,ENSG00000143079
3781,CTU1,ENSG00000142544
3782,CTU2,ENSG00000174177
3783,CTXN1,ENSG00000178531
3784,CTXN2,ENSG00000233932
3785,CTXN3,ENSG00000205279
3786,CTXND1,ENSG00000259417
3787,CTXND2,ENSG00000283324
3788,CUBN,ENSG00000107611
3789,CUEDC1,ENSG00000180891
3790,CUEDC2,ENSG00000107874
3791,CUL1,ENSG00000055130
3792,CUL2,ENSG00000108094
3793,CUL3,ENSG00000036257
3794,CUL4A,ENSG00000139842
3795,CUL4B,ENSG00000158290
3796,CUL5,ENSG00000166266
3797,CUL7,ENSG00000044090
3798,CUL9,ENSG00000112659
3799,CUTA,ENSG00000112514
3800,CUTC,ENSG00000119929
3801,CUX1,ENSG00000257923
3802,CUX2,ENSG00000111249
3803,CUZD1,ENSG00000138161
3804,CWC15,ENSG00000150316
3805,CWC22,ENSG00000163510
3806,CWC25,ENSG00000273559
3807,CWC27,ENSG00000153015
3808,CWF19L1,ENSG00000095485
3809,CWF19L2,ENSG00000152404
3810,CWH43,ENSG00000109182
3811,CX3CL1,ENSG00000006210
3812,CX3CR1,ENSG00000168329
3813,CXADR,ENSG00000154639
3814,CXCL1,ENSG00000163739
3815,CXCL2,ENSG00000081041
3816,CXCL3,ENSG00000163734
3817,CXCL5,ENSG00000163735
3818,CXCL6,ENSG00000124875
3819,CXCL8,ENSG00000169429
3820,CXCL9,ENSG00000138755
3821,CXCL10,ENSG00000169245
3822,CXCL11,ENSG00000169248
3823,CXCL12,ENSG00000107562
3824,CXCL13,ENSG00000156234
3825,CXCL14,ENSG00000145824
3826,CXCL16,ENSG00000161921
3827,CXCL17,ENSG00000189377
3828,CXCR1,ENSG00000163464
3829,CXCR2,ENSG00000180871
3830,CXCR3,ENSG00000186810
3831,CXCR4,ENSG00000121966
3832,CXCR5,ENSG00000160683
3833,CXCR6,ENSG00000172215
3834,CXorf38,ENSG00000185753
3835,CXorf49,ENSG00000215115
3836,CXorf49B,ENSG00000215113
3837,CXorf51A,ENSG00000224440
3838,CXorf51B,ENSG00000235699
3839,CXorf58,ENSG00000165182
3840,CXorf65,ENSG00000204165
3841,CXorf66,ENSG00000203933
3842,CXXC1,ENSG00000154832
3843,CXXC4,ENSG00000168772
3844,CXXC5,ENSG00000171604
3845,CYB5A,ENSG00000166347
3846,CYB5B,ENSG00000103018
3847,CYB5D1,ENSG00000182224
3848,CYB5D2,ENSG00000167740
3849,CYB5R1,ENSG00000159348
3850,CYB5R2,ENSG00000166394
3851,CYB5R3,ENSG00000100243
3852,CYB5R4,ENSG00000065615
3853,CYB5RL,ENSG00000215883
3854,CYB561,ENSG00000008283
3855,CYB561A3,ENSG00000162144
3856,CYB561D1,ENSG00000174151
3857,CYB561D2,ENSG00000114395
3858,CYBA,ENSG00000051523
3859,CYBB,ENSG00000165168
3860,CYBC1,ENSG00000178927
3861,CYBRD1,ENSG00000071967
3862,CYC1,ENSG00000179091
3863,CYCS,ENSG00000172115
3864,CYFIP1,ENSG00000273749
3865,CYFIP2,ENSG00000055163
3866,CYGB,ENSG00000161544
3867,CYLC1,ENSG00000183035
3868,CYLC2,ENSG00000155833
3869,CYLD,ENSG00000083799
3870,CYP1A1,ENSG00000140465
3871,CYP1A2,ENSG00000140505
3872,CYP1B1,ENSG00000138061
3873,CYP2A6,ENSG00000255974
3874,CYP2A7,ENSG00000198077
3875,CYP2A13,ENSG00000197838
3876,CYP2B6,ENSG00000197408
3877,CYP2C8,ENSG00000138115
3878,CYP2C9,ENSG00000138109
3879,CYP2C18,ENSG00000108242
3880,CYP2C19,ENSG00000165841
3881,CYP2D6,ENSG00000100197
3882,CYP2D7,ENSG00000205702
3883,CYP2E1,ENSG00000130649
3884,CYP2F1,ENSG00000197446
3885,CYP2J2,ENSG00000134716
3886,CYP2R1,ENSG00000186104
3887,CYP2S1,ENSG00000167600
3888,CYP2U1,ENSG00000155016
3889,CYP2W1,ENSG00000073067
3890,CYP3A4,ENSG00000160868
3891,CYP3A5,ENSG00000106258
3892,CYP3A7,ENSG00000160870
3893,CYP3A43,ENSG00000021461
3894,CYP4A11,ENSG00000187048
3895,CYP4A22,ENSG00000162365
3896,CYP4B1,ENSG00000142973
3897,CYP4F2,ENSG00000186115
3898,CYP4F3,ENSG00000186529
3899,CYP4F8,ENSG00000186526
3900,CYP4F11,ENSG00000171903
3901,CYP4F12,ENSG00000186204
3902,CYP4F22,ENSG00000171954
3903,CYP4V2,ENSG00000145476
3904,CYP4X1,ENSG00000186377
3905,CYP4Z1,ENSG00000186160
3906,CYP7A1,ENSG00000167910
3907,CYP7B1,ENSG00000172817
3908,CYP8B1,ENSG00000180432
3909,CYP11A1,ENSG00000140459
3910,CYP11B1,ENSG00000160882
3911,CYP11B2,ENSG00000179142
3912,CYP17A1,ENSG00000148795
3913,CYP19A1,ENSG00000137869
3914,CYP20A1,ENSG00000119004
3915,CYP21A2,ENSG00000231852
3916,CYP24A1,ENSG00000019186
3917,CYP26A1,ENSG00000095596
3918,CYP26B1,ENSG00000003137
3919,CYP26C1,ENSG00000187553
3920,CYP27A1,ENSG00000135929
3921,CYP27B1,ENSG00000111012
3922,CYP27C1,ENSG00000186684
3923,CYP39A1,ENSG00000146233
3924,CYP46A1,ENSG00000036530
3925,CYP51A1,ENSG00000001630
3926,CYREN,ENSG00000122783
3927,CYRIA,ENSG00000197872
3928,CYRIB,ENSG00000153310
3929,CYS1,ENSG00000205795
3930,CYSLTR1,ENSG00000173198
3931,CYSLTR2,ENSG00000152207
3932,CYSRT1,ENSG00000197191
3933,CYSTM1,ENSG00000120306
3934,CYTH1,ENSG00000108669
3935,CYTH2,ENSG00000105443
3936,CYTH3,ENSG00000008256
3937,CYTH4,ENSG00000100055
3938,CYTIP,ENSG00000115165
3939,CYTL1,ENSG00000170891
3940,CYYR1,ENSG00000166265
3941,CZIB,ENSG00000162384
3942,D2HGDH,ENSG00000180902
